File,Line,Column,Error Type
"src/mol-plugin-state/manager/animation.ts",32,9,missing-explicit-return-type
"src/mol-plugin-state/manager/animation.ts",34,9,missing-explicit-return-type
"src/mol-plugin-state/manager/animation.ts",36,9,missing-explicit-return-type
"src/mol-plugin-state/manager/animation.ts",157,5,missing-explicit-return-type
"src/mol-plugin-state/manager/animation.ts",162,9,missing-explicit-return-type
"src/mol-plugin-state/manager/animation.ts",26,14,missing-explicit-type
"src/mol-plugin/behavior/behavior.ts",72,21,missing-explicit-return-type
"src/mol-plugin/behavior/behavior.ts",76,21,missing-explicit-return-type
"src/mol-plugin/behavior/behavior.ts",100,21,missing-explicit-return-type
"src/mol-plugin/behavior/behavior.ts",57,18,missing-explicit-type
"src/mol-plugin/behavior/behavior.ts",29,31,unsupported-super-class-expr
"src/mol-plugin/behavior/behavior.ts",30,35,unsupported-super-class-expr
"src/mol-plugin/behavior/behavior.ts",31,35,unsupported-super-class-expr
"src/mol-repr/shape/loci/distance.ts",49,14,missing-explicit-return-type
"src/mol-repr/shape/loci/distance.ts",50,13,missing-explicit-return-type
"src/mol-repr/shape/loci/distance.ts",105,10,missing-explicit-return-type
"src/mol-repr/shape/loci/distance.ts",127,10,missing-explicit-return-type
"src/mol-repr/shape/loci/distance.ts",28,7,missing-explicit-type
"src/mol-repr/shape/loci/distance.ts",32,7,missing-explicit-type
"src/mol-repr/shape/loci/distance.ts",53,14,missing-explicit-type
"src/mol-state/object.ts",27,21,missing-explicit-return-type
"src/mol-state/object.ts",35,21,missing-explicit-return-type
"src/mol-state/object.ts",50,21,missing-explicit-return-type
"src/mol-state/object.ts",108,21,missing-explicit-return-type
"src/mol-state/object.ts",129,5,missing-explicit-return-type
"src/mol-state/object.ts",166,5,missing-explicit-return-type
"src/mol-state/object.ts",180,9,missing-explicit-return-type
"src/mol-util/assets.ts",44,21,missing-explicit-return-type
"src/mol-util/assets.ts",53,21,missing-explicit-return-type
"src/mol-util/assets.ts",57,21,missing-explicit-return-type
"src/mol-util/assets.ts",72,9,missing-explicit-return-type
"src/mol-util/assets.ts",99,5,missing-explicit-return-type
"src/mol-util/assets.ts",103,5,missing-explicit-return-type
"src/mol-util/assets.ts",107,5,missing-explicit-return-type
"src/mol-util/mask.ts",31,9,missing-explicit-return-type
"src/mol-util/mask.ts",32,9,missing-explicit-return-type
"src/mol-util/mask.ts",105,21,missing-explicit-return-type
"src/mol-util/mask.ts",112,21,missing-explicit-return-type
"src/mol-util/mask.ts",145,21,missing-explicit-return-type
"src/mol-util/mask.ts",152,21,missing-explicit-return-type
"src/mol-util/mask.ts",106,18,missing-explicit-type
"src/mol-plugin-state/actions/structure.ts",38,14,missing-explicit-type
"src/mol-plugin-state/actions/structure.ts",51,7,missing-explicit-type
"src/mol-plugin-state/actions/structure.ts",248,14,missing-explicit-type
"src/mol-plugin-state/actions/structure.ts",279,14,missing-explicit-type
"src/mol-plugin-state/actions/structure.ts",290,14,missing-explicit-type
"src/mol-plugin-state/actions/structure.ts",301,14,missing-explicit-type
"src/mol-plugin-state/actions/structure.ts",334,14,missing-explicit-type
"src/mol-canvas3d/helper/handle-helper.ts",59,5,missing-explicit-return-type
"src/mol-canvas3d/helper/handle-helper.ts",90,9,missing-explicit-return-type
"src/mol-canvas3d/helper/handle-helper.ts",112,5,missing-explicit-return-type
"src/mol-canvas3d/helper/handle-helper.ts",131,5,missing-explicit-return-type
"src/mol-canvas3d/helper/handle-helper.ts",28,7,missing-explicit-type
"src/mol-canvas3d/helper/handle-helper.ts",40,14,missing-explicit-type
"src/mol-data/int/tuple.ts",40,21,missing-explicit-return-type
"src/mol-data/int/tuple.ts",56,21,missing-explicit-return-type
"src/mol-data/int/tuple.ts",62,21,missing-explicit-return-type
"src/mol-data/int/tuple.ts",70,21,missing-explicit-return-type
"src/mol-data/int/tuple.ts",78,21,missing-explicit-return-type
"src/mol-data/int/tuple.ts",83,21,missing-explicit-return-type
"src/mol-data/util/chunked-array.ts",47,21,missing-explicit-return-type
"src/mol-data/util/chunked-array.ts",59,21,missing-explicit-return-type
"src/mol-data/util/chunked-array.ts",70,21,missing-explicit-return-type
"src/mol-data/util/chunked-array.ts",80,21,missing-explicit-return-type
"src/mol-data/util/chunked-array.ts",87,21,missing-explicit-return-type
"src/mol-data/util/chunked-array.ts",96,21,missing-explicit-return-type
"src/mol-math/graph/int-adjacency-graph.ts",52,21,missing-explicit-return-type
"src/mol-math/graph/int-adjacency-graph.ts",135,9,missing-explicit-return-type
"src/mol-math/graph/int-adjacency-graph.ts",218,9,missing-explicit-return-type
"src/mol-math/graph/int-adjacency-graph.ts",280,9,missing-explicit-return-type
"src/mol-math/graph/int-adjacency-graph.ts",296,9,missing-explicit-return-type
"src/mol-math/graph/int-adjacency-graph.ts",304,21,missing-explicit-return-type
"src/mol-model-props/computed/interactions/interactions.ts",65,21,missing-explicit-return-type
"src/mol-model-props/computed/interactions/interactions.ts",105,21,missing-explicit-return-type
"src/mol-model-props/computed/interactions/interactions.ts",114,21,missing-explicit-return-type
"src/mol-model-props/computed/interactions/interactions.ts",152,10,missing-explicit-return-type
"src/mol-model-props/computed/interactions/interactions.ts",166,14,missing-explicit-type
"src/mol-model-props/computed/interactions/interactions.ts",177,14,missing-explicit-type
"src/mol-model/structure/structure/element/loci.ts",61,21,missing-explicit-return-type
"src/mol-model/structure/structure/element/loci.ts",73,21,missing-explicit-return-type
"src/mol-model/structure/structure/element/loci.ts",80,21,missing-explicit-return-type
"src/mol-model/structure/structure/element/loci.ts",84,21,missing-explicit-return-type
"src/mol-model/structure/structure/element/loci.ts",614,21,missing-explicit-return-type
"src/mol-model/structure/structure/element/loci.ts",657,21,missing-explicit-return-type
"src/mol-model/volume/grid.ts",35,21,missing-explicit-return-type
"src/mol-model/volume/grid.ts",50,21,missing-explicit-return-type
"src/mol-model/volume/grid.ts",54,21,missing-explicit-return-type
"src/mol-model/volume/grid.ts",58,21,missing-explicit-return-type
"src/mol-model/volume/grid.ts",70,21,missing-explicit-return-type
"src/mol-model/volume/grid.ts",81,21,missing-explicit-return-type
"src/mol-plugin-state/manager/volume/hierarchy.ts",34,9,missing-explicit-return-type
"src/mol-plugin-state/manager/volume/hierarchy.ts",39,9,missing-explicit-return-type
"src/mol-plugin-state/manager/volume/hierarchy.ts",86,5,missing-explicit-return-type
"src/mol-plugin-state/manager/volume/hierarchy.ts",105,5,missing-explicit-return-type
"src/mol-plugin-state/manager/volume/hierarchy.ts",130,21,missing-explicit-return-type
"src/mol-plugin-state/manager/volume/hierarchy.ts",23,14,missing-explicit-type
"src/mol-plugin/behavior/dynamic/volume-streaming/behavior.ts",91,19,missing-explicit-return-type
"src/mol-plugin/behavior/dynamic/volume-streaming/behavior.ts",122,19,missing-explicit-return-type
"src/mol-plugin/behavior/dynamic/volume-streaming/behavior.ts",380,16,missing-explicit-return-type
"src/mol-plugin/behavior/dynamic/volume-streaming/behavior.ts",696,11,missing-explicit-return-type
"src/mol-plugin/behavior/dynamic/volume-streaming/behavior.ts",832,5,missing-explicit-return-type
"src/mol-plugin/behavior/dynamic/volume-streaming/behavior.ts",42,38,unsupported-super-class-expr
"src/mol-repr/structure/representation/backbone.ts",19,34,missing-explicit-return-type
"src/mol-repr/structure/representation/backbone.ts",20,32,missing-explicit-return-type
"src/mol-repr/structure/representation/backbone.ts",21,20,missing-explicit-return-type
"src/mol-repr/structure/representation/backbone.ts",35,17,missing-explicit-return-type
"src/mol-repr/structure/representation/backbone.ts",24,14,missing-explicit-type
"src/mol-repr/structure/representation/backbone.ts",51,14,missing-explicit-type
"src/mol-repr/structure/representation/carbohydrate.ts",19,28,missing-explicit-return-type
"src/mol-repr/structure/representation/carbohydrate.ts",20,26,missing-explicit-return-type
"src/mol-repr/structure/representation/carbohydrate.ts",21,35,missing-explicit-return-type
"src/mol-repr/structure/representation/carbohydrate.ts",33,17,missing-explicit-return-type
"src/mol-repr/structure/representation/carbohydrate.ts",24,14,missing-explicit-type
"src/mol-repr/structure/representation/carbohydrate.ts",42,14,missing-explicit-type
"src/mol-repr/structure/representation/gaussian-surface.ts",18,30,missing-explicit-return-type
"src/mol-repr/structure/representation/gaussian-surface.ts",19,40,missing-explicit-return-type
"src/mol-repr/structure/representation/gaussian-surface.ts",20,35,missing-explicit-return-type
"src/mol-repr/structure/representation/gaussian-surface.ts",31,17,missing-explicit-return-type
"src/mol-repr/structure/representation/gaussian-surface.ts",23,14,missing-explicit-type
"src/mol-repr/structure/representation/gaussian-surface.ts",40,14,missing-explicit-type
"src/mol-repr/structure/representation/molecular-surface.ts",18,31,missing-explicit-return-type
"src/mol-repr/structure/representation/molecular-surface.ts",19,41,missing-explicit-return-type
"src/mol-repr/structure/representation/molecular-surface.ts",20,36,missing-explicit-return-type
"src/mol-repr/structure/representation/molecular-surface.ts",31,17,missing-explicit-return-type
"src/mol-repr/structure/representation/molecular-surface.ts",23,14,missing-explicit-type
"src/mol-repr/structure/representation/molecular-surface.ts",40,14,missing-explicit-type
"src/mol-theme/theme.ts",43,21,missing-explicit-return-type
"src/mol-theme/theme.ts",95,9,missing-explicit-return-type
"src/mol-theme/theme.ts",96,9,missing-explicit-return-type
"src/mol-theme/theme.ts",150,5,missing-explicit-return-type
"src/mol-theme/theme.ts",155,5,missing-explicit-return-type
"src/mol-theme/theme.ts",159,5,missing-explicit-return-type
"src/mol-canvas3d/helper/camera-helper.ts",122,9,missing-explicit-return-type
"src/mol-canvas3d/helper/camera-helper.ts",126,5,missing-explicit-return-type
"src/mol-canvas3d/helper/camera-helper.ts",155,5,missing-explicit-return-type
"src/mol-canvas3d/helper/camera-helper.ts",33,7,missing-explicit-type
"src/mol-canvas3d/helper/camera-helper.ts",61,14,missing-explicit-type
"src/mol-canvas3d/passes/dpoit.ts",88,9,missing-explicit-return-type
"src/mol-canvas3d/passes/dpoit.ts",92,5,missing-explicit-return-type
"src/mol-canvas3d/passes/dpoit.ts",104,5,missing-explicit-return-type
"src/mol-canvas3d/passes/dpoit.ts",137,5,missing-explicit-return-type
"src/mol-canvas3d/passes/dpoit.ts",236,12,missing-explicit-return-type
"src/mol-geo/geometry/mesh/mesh.ts",154,21,missing-explicit-return-type
"src/mol-geo/geometry/mesh/mesh.ts",194,21,missing-explicit-return-type
"src/mol-geo/geometry/mesh/mesh.ts",203,21,missing-explicit-return-type
"src/mol-geo/geometry/mesh/mesh.ts",602,21,missing-explicit-return-type
"src/mol-geo/geometry/mesh/mesh.ts",625,18,missing-explicit-type
"src/mol-math/geometry/primitives/frustum3d.ts",18,10,missing-explicit-return-type
"src/mol-math/geometry/primitives/frustum3d.ts",45,21,missing-explicit-return-type
"src/mol-math/geometry/primitives/frustum3d.ts",61,21,missing-explicit-return-type
"src/mol-math/geometry/primitives/frustum3d.ts",73,21,missing-explicit-return-type
"src/mol-math/geometry/primitives/frustum3d.ts",89,21,missing-explicit-return-type
"src/mol-math/geometry/spacegroup/construction.ts",38,21,missing-explicit-return-type
"src/mol-math/geometry/spacegroup/construction.ts",92,21,missing-explicit-return-type
"src/mol-math/geometry/spacegroup/construction.ts",121,21,missing-explicit-return-type
"src/mol-math/geometry/spacegroup/construction.ts",158,21,missing-explicit-return-type
"src/mol-math/geometry/spacegroup/construction.ts",81,18,missing-explicit-type
"src/mol-math/graph/inter-unit-graph.ts",91,9,missing-explicit-return-type
"src/mol-math/graph/inter-unit-graph.ts",100,13,missing-explicit-return-type
"src/mol-math/graph/inter-unit-graph.ts",126,21,missing-explicit-return-type
"src/mol-math/graph/inter-unit-graph.ts",130,21,missing-explicit-return-type
"src/mol-math/graph/inter-unit-graph.ts",134,21,missing-explicit-return-type
"src/mol-model/structure/query/context.ts",50,5,missing-explicit-return-type
"src/mol-model/structure/query/context.ts",90,5,missing-explicit-return-type
"src/mol-model/structure/query/context.ts",130,5,missing-explicit-return-type
"src/mol-model/structure/query/context.ts",157,9,missing-explicit-return-type
"src/mol-model/structure/query/context.ts",35,14,missing-explicit-type
"src/mol-plugin-state/formats/registry.ts",28,9,missing-explicit-return-type
"src/mol-plugin-state/formats/registry.ts",39,9,missing-explicit-return-type
"src/mol-plugin-state/formats/registry.ts",47,9,missing-explicit-return-type
"src/mol-plugin-state/formats/registry.ts",81,5,missing-explicit-return-type
"src/mol-plugin-state/formats/registry.ts",101,9,missing-explicit-return-type
"src/mol-plugin-state/manager/markdown-extensions.ts",382,9,missing-explicit-return-type
"src/mol-plugin-state/manager/markdown-extensions.ts",387,15,missing-explicit-return-type
"src/mol-plugin-state/manager/markdown-extensions.ts",421,16,missing-explicit-return-type
"src/mol-plugin-state/manager/markdown-extensions.ts",429,18,missing-explicit-return-type
"src/mol-plugin-state/manager/markdown-extensions.ts",231,5,missing-explicit-type
"src/mol-plugin/config.ts",18,5,missing-explicit-return-type
"src/mol-plugin/config.ts",19,5,missing-explicit-return-type
"src/mol-plugin/config.ts",23,10,missing-explicit-return-type
"src/mol-plugin/config.ts",83,5,missing-explicit-return-type
"src/mol-plugin/config.ts",25,14,missing-explicit-type
"src/mol-repr/structure/representation/gaussian-volume.ts",15,24,missing-explicit-return-type
"src/mol-repr/structure/representation/gaussian-volume.ts",16,30,missing-explicit-return-type
"src/mol-repr/structure/representation/gaussian-volume.ts",25,17,missing-explicit-return-type
"src/mol-repr/structure/representation/gaussian-volume.ts",19,14,missing-explicit-type
"src/mol-repr/structure/representation/gaussian-volume.ts",34,14,missing-explicit-type
"src/mol-repr/structure/representation/point.ts",17,22,missing-explicit-return-type
"src/mol-repr/structure/representation/point.ts",18,32,missing-explicit-return-type
"src/mol-repr/structure/representation/point.ts",27,17,missing-explicit-return-type
"src/mol-repr/structure/representation/point.ts",21,14,missing-explicit-type
"src/mol-repr/structure/representation/point.ts",41,14,missing-explicit-type
"src/mol-repr/structure/representation/putty.ts",18,21,missing-explicit-return-type
"src/mol-repr/structure/representation/putty.ts",19,20,missing-explicit-return-type
"src/mol-repr/structure/representation/putty.ts",31,17,missing-explicit-return-type
"src/mol-repr/structure/representation/putty.ts",22,14,missing-explicit-type
"src/mol-repr/structure/representation/putty.ts",49,14,missing-explicit-type
"src/mol-repr/structure/representation/spacefill.ts",17,23,missing-explicit-return-type
"src/mol-repr/structure/representation/spacefill.ts",18,33,missing-explicit-return-type
"src/mol-repr/structure/representation/spacefill.ts",30,17,missing-explicit-return-type
"src/mol-repr/structure/representation/spacefill.ts",21,14,missing-explicit-type
"src/mol-repr/structure/representation/spacefill.ts",51,14,missing-explicit-type
"src/mol-state/transformer.ts",152,21,missing-explicit-return-type
"src/mol-state/transformer.ts",168,21,missing-explicit-return-type
"src/mol-state/transformer.ts",190,21,missing-explicit-return-type
"src/mol-state/transformer.ts",194,21,missing-explicit-return-type
"src/mol-state/transformer.ts",246,18,missing-explicit-type
"src/mol-canvas3d/canvas3d.ts",103,14,missing-explicit-type
"src/mol-canvas3d/canvas3d.ts",106,14,missing-explicit-type
"src/mol-canvas3d/canvas3d.ts",213,14,missing-explicit-type
"src/mol-canvas3d/canvas3d.ts",266,16,missing-explicit-type
"src/mol-canvas3d/canvas3d.ts",279,16,missing-explicit-type
"src/mol-canvas3d/passes/multi-sample.ts",77,12,missing-explicit-return-type
"src/mol-canvas3d/passes/multi-sample.ts",99,5,missing-explicit-return-type
"src/mol-canvas3d/passes/multi-sample.ts",116,5,missing-explicit-return-type
"src/mol-canvas3d/passes/multi-sample.ts",53,14,missing-explicit-type
"src/mol-canvas3d/passes/outline.ts",38,12,missing-explicit-return-type
"src/mol-canvas3d/passes/outline.ts",50,5,missing-explicit-return-type
"src/mol-canvas3d/passes/outline.ts",62,5,missing-explicit-return-type
"src/mol-canvas3d/passes/outline.ts",28,14,missing-explicit-type
"src/mol-canvas3d/passes/ssao.ts",82,12,missing-explicit-return-type
"src/mol-canvas3d/passes/ssao.ts",86,12,missing-explicit-return-type
"src/mol-canvas3d/passes/ssao.ts",215,5,missing-explicit-return-type
"src/mol-canvas3d/passes/ssao.ts",31,14,missing-explicit-type
"src/mol-data/db/column-helpers.ts",9,17,missing-explicit-return-type
"src/mol-data/db/column-helpers.ts",15,17,missing-explicit-return-type
"src/mol-data/db/column-helpers.ts",21,17,missing-explicit-return-type
"src/mol-data/db/column-helpers.ts",26,17,missing-explicit-return-type
"src/mol-model/shape/shape.ts",79,21,missing-explicit-return-type
"src/mol-model/shape/shape.ts",87,21,missing-explicit-return-type
"src/mol-model/shape/shape.ts",104,21,missing-explicit-return-type
"src/mol-model/shape/shape.ts",105,21,missing-explicit-return-type
"src/mol-model/structure/structure/element/location.ts",54,21,missing-explicit-return-type
"src/mol-model/structure/structure/element/location.ts",59,21,missing-explicit-return-type
"src/mol-model/structure/structure/element/location.ts",69,21,missing-explicit-return-type
"src/mol-model/structure/structure/element/location.ts",73,21,missing-explicit-return-type
"src/mol-plugin-state/builder/data.ts",17,5,missing-explicit-return-type
"src/mol-plugin-state/builder/data.ts",22,5,missing-explicit-return-type
"src/mol-plugin-state/builder/data.ts",27,5,missing-explicit-return-type
"src/mol-plugin-state/builder/data.ts",32,11,missing-explicit-return-type
"src/mol-plugin-state/builder/structure/representation.ts",32,5,missing-explicit-return-type
"src/mol-plugin-state/builder/structure/representation.ts",38,5,missing-explicit-return-type
"src/mol-plugin-state/builder/structure/representation.ts",47,5,missing-explicit-return-type
"src/mol-plugin-state/builder/structure/representation.ts",66,5,missing-explicit-return-type
"src/mol-plugin-state/manager/interactivity.ts",112,19,missing-explicit-return-type
"src/mol-plugin-state/manager/interactivity.ts",152,9,missing-explicit-return-type
"src/mol-plugin-state/manager/interactivity.ts",42,14,missing-explicit-type
"src/mol-plugin-state/manager/interactivity.ts",73,18,missing-explicit-type
"src/mol-plugin-state/manager/structure/focus.ts",52,9,missing-explicit-return-type
"src/mol-plugin-state/manager/structure/focus.ts",53,9,missing-explicit-return-type
"src/mol-plugin-state/manager/structure/focus.ts",44,14,missing-explicit-type
"src/mol-plugin-state/manager/structure/focus.ts",48,14,missing-explicit-type
"src/mol-repr/shape/loci/plane.ts",34,14,missing-explicit-return-type
"src/mol-repr/shape/loci/plane.ts",71,10,missing-explicit-return-type
"src/mol-repr/shape/loci/plane.ts",26,7,missing-explicit-type
"src/mol-repr/shape/loci/plane.ts",37,14,missing-explicit-type
"src/mol-repr/structure/representation/label.ts",16,19,missing-explicit-return-type
"src/mol-repr/structure/representation/label.ts",24,17,missing-explicit-return-type
"src/mol-repr/structure/representation/label.ts",19,14,missing-explicit-type
"src/mol-repr/structure/representation/label.ts",35,14,missing-explicit-type
"src/mol-repr/structure/representation/orientation.ts",17,35,missing-explicit-return-type
"src/mol-repr/structure/representation/orientation.ts",26,17,missing-explicit-return-type
"src/mol-repr/structure/representation/orientation.ts",20,14,missing-explicit-type
"src/mol-repr/structure/representation/orientation.ts",35,14,missing-explicit-type
"src/mol-repr/structure/representation/plane.ts",15,20,missing-explicit-return-type
"src/mol-repr/structure/representation/plane.ts",23,17,missing-explicit-return-type
"src/mol-repr/structure/representation/plane.ts",18,14,missing-explicit-type
"src/mol-repr/structure/representation/plane.ts",32,14,missing-explicit-type
"src/mol-repr/structure/visual/bond-intra-unit-cylinder.ts",230,17,missing-explicit-return-type
"src/mol-repr/structure/visual/bond-intra-unit-cylinder.ts",442,17,missing-explicit-return-type
"src/mol-repr/structure/visual/bond-intra-unit-cylinder.ts",219,14,missing-explicit-type
"src/mol-repr/structure/visual/bond-intra-unit-cylinder.ts",431,14,missing-explicit-type
"src/mol-script/language/type.ts",37,21,missing-explicit-return-type
"src/mol-script/language/type.ts",33,18,missing-explicit-type
"src/mol-script/language/type.ts",34,18,missing-explicit-type
"src/mol-script/language/type.ts",35,18,missing-explicit-type
"src/mol-util/material.ts",19,17,missing-explicit-return-type
"src/mol-util/material.ts",26,21,missing-explicit-return-type
"src/mol-util/material.ts",33,21,missing-explicit-return-type
"src/mol-util/material.ts",37,21,missing-explicit-return-type
"src/mol-util/param-definition.ts",258,21,missing-explicit-return-type
"src/mol-util/param-definition.ts",314,21,missing-explicit-return-type
"src/mol-util/param-definition.ts",321,21,missing-explicit-return-type
"src/mol-util/param-definition.ts",376,21,missing-explicit-return-type
"src/mol-canvas3d/camera/stereo.ts",36,7,missing-explicit-return-type
"src/mol-canvas3d/camera/stereo.ts",40,7,missing-explicit-return-type
"src/mol-canvas3d/camera/stereo.ts",15,14,missing-explicit-type
"src/mol-canvas3d/helper/bounding-sphere-helper.ts",117,9,missing-explicit-return-type
"src/mol-canvas3d/helper/bounding-sphere-helper.ts",123,9,missing-explicit-return-type
"src/mol-canvas3d/helper/bounding-sphere-helper.ts",22,14,missing-explicit-type
"src/mol-canvas3d/passes/bloom.ts",40,12,missing-explicit-return-type
"src/mol-canvas3d/passes/bloom.ts",78,5,missing-explicit-return-type
"src/mol-canvas3d/passes/bloom.ts",31,14,missing-explicit-type
"src/mol-canvas3d/passes/dof.ts",39,12,missing-explicit-return-type
"src/mol-canvas3d/passes/dof.ts",53,5,missing-explicit-return-type
"src/mol-canvas3d/passes/dof.ts",27,14,missing-explicit-type
"src/mol-canvas3d/passes/marking.ts",38,12,missing-explicit-return-type
"src/mol-canvas3d/passes/marking.ts",58,5,missing-explicit-return-type
"src/mol-canvas3d/passes/marking.ts",25,14,missing-explicit-type
"src/mol-canvas3d/passes/pick.ts",120,5,missing-explicit-return-type
"src/mol-canvas3d/passes/pick.ts",162,9,missing-explicit-return-type
"src/mol-canvas3d/passes/pick.ts",203,9,missing-explicit-return-type
"src/mol-canvas3d/passes/shadow.ts",37,12,missing-explicit-return-type
"src/mol-canvas3d/passes/shadow.ts",52,5,missing-explicit-return-type
"src/mol-canvas3d/passes/shadow.ts",28,14,missing-explicit-type
"src/mol-canvas3d/passes/wboit.ts",58,9,missing-explicit-return-type
"src/mol-canvas3d/passes/wboit.ts",62,5,missing-explicit-return-type
"src/mol-canvas3d/passes/wboit.ts",122,12,missing-explicit-return-type
"src/mol-math/geometry/symmetry-operator.ts",113,21,missing-explicit-return-type
"src/mol-math/geometry/symmetry-operator.ts",124,21,missing-explicit-return-type
"src/mol-math/geometry/symmetry-operator.ts",178,21,missing-explicit-return-type
"src/mol-model-formats/structure/property/anisotropic.ts",50,21,missing-explicit-return-type
"src/mol-model-formats/structure/property/anisotropic.ts",67,21,missing-explicit-return-type
"src/mol-model-formats/structure/property/anisotropic.ts",48,18,missing-explicit-type
"src/mol-model-props/computed/interactions/features.ts",45,21,missing-explicit-return-type
"src/mol-model-props/computed/interactions/features.ts",173,21,missing-explicit-return-type
"src/mol-model-props/computed/interactions/features.ts",181,21,missing-explicit-return-type
"src/mol-model/structure/query/selection.ts",25,21,missing-explicit-return-type
"src/mol-model/structure/query/selection.ts",27,21,missing-explicit-return-type
"src/mol-model/structure/query/selection.ts",150,21,missing-explicit-return-type
"src/mol-model/structure/structure/element/bundle.ts",40,21,missing-explicit-return-type
"src/mol-model/structure/structure/element/bundle.ts",44,21,missing-explicit-return-type
"src/mol-model/structure/structure/element/bundle.ts",251,21,missing-explicit-return-type
"src/mol-plugin-state/builder/structure/hierarchy.ts",35,5,missing-explicit-return-type
"src/mol-plugin-state/builder/structure/hierarchy.ts",44,5,missing-explicit-return-type
"src/mol-plugin-state/builder/structure/hierarchy.ts",63,5,missing-explicit-return-type
"src/mol-plugin-state/component.ts",16,15,missing-explicit-return-type
"src/mol-plugin-state/component.ts",33,19,missing-explicit-return-type
"src/mol-plugin-state/component.ts",59,9,missing-explicit-return-type
"src/mol-plugin-ui/state/common.tsx",42,3,missing-explicit-return-type
"src/mol-plugin-ui/state/common.tsx",47,3,missing-explicit-return-type
"src/mol-plugin-ui/state/common.tsx",64,12,missing-explicit-return-type
"src/mol-plugin/headless-plugin-context.ts",49,9,missing-explicit-return-type
"src/mol-plugin/headless-plugin-context.ts",108,9,missing-explicit-return-type
"src/mol-plugin/headless-plugin-context.ts",123,9,missing-explicit-return-type
"src/mol-repr/shape/loci/label.ts",30,13,missing-explicit-return-type
"src/mol-repr/shape/loci/label.ts",72,10,missing-explicit-return-type
"src/mol-repr/shape/loci/label.ts",33,14,missing-explicit-type
"src/mol-repr/structure/visual/element-sphere.ts",37,17,missing-explicit-return-type
"src/mol-repr/structure/visual/element-sphere.ts",96,17,missing-explicit-return-type
"src/mol-repr/structure/visual/element-sphere.ts",18,14,missing-explicit-type
"src/mol-repr/structure/visual/gaussian-surface-mesh.ts",72,17,missing-explicit-return-type
"src/mol-repr/structure/visual/gaussian-surface-mesh.ts",79,17,missing-explicit-return-type
"src/mol-repr/structure/visual/gaussian-surface-mesh.ts",33,7,missing-explicit-type
"src/mol-repr/volume/direct-volume.ts",156,17,missing-explicit-return-type
"src/mol-repr/volume/direct-volume.ts",150,14,missing-explicit-type
"src/mol-repr/volume/direct-volume.ts",184,14,missing-explicit-type
"src/mol-repr/volume/slice.ts",58,17,missing-explicit-return-type
"src/mol-repr/volume/slice.ts",31,14,missing-explicit-type
"src/mol-repr/volume/slice.ts",545,14,missing-explicit-type
"src/mol-state/action/manager.ts",26,5,missing-explicit-return-type
"src/mol-state/action/manager.ts",46,5,missing-explicit-return-type
"src/mol-state/action/manager.ts",21,14,missing-explicit-type
"src/mol-state/transform.ts",45,21,missing-explicit-return-type
"src/mol-state/transform.ts",159,21,missing-explicit-return-type
"src/mol-state/transform.ts",164,21,missing-explicit-return-type
"src/mol-theme/clipping.ts",89,21,missing-explicit-return-type
"src/mol-theme/clipping.ts",99,21,missing-explicit-return-type
"src/mol-theme/clipping.ts",194,21,missing-explicit-return-type
"src/mol-theme/emissive.ts",26,21,missing-explicit-return-type
"src/mol-theme/emissive.ts",36,21,missing-explicit-return-type
"src/mol-theme/emissive.ts",128,21,missing-explicit-return-type
"src/mol-theme/overpaint.ts",27,21,missing-explicit-return-type
"src/mol-theme/overpaint.ts",38,21,missing-explicit-return-type
"src/mol-theme/overpaint.ts",133,21,missing-explicit-return-type
"src/mol-theme/substance.ts",28,21,missing-explicit-return-type
"src/mol-theme/substance.ts",39,21,missing-explicit-return-type
"src/mol-theme/substance.ts",141,21,missing-explicit-return-type
"src/mol-theme/transparency.ts",26,21,missing-explicit-return-type
"src/mol-theme/transparency.ts",36,21,missing-explicit-return-type
"src/mol-theme/transparency.ts",127,21,missing-explicit-return-type
"src/mol-util/input/input-observer.ts",81,21,missing-explicit-return-type
"src/mol-util/input/input-observer.ts",85,21,missing-explicit-return-type
"src/mol-util/input/input-observer.ts",89,21,missing-explicit-return-type
"src/mol-canvas3d/camera.ts",52,12,missing-explicit-type
"src/mol-canvas3d/camera.ts",67,12,missing-explicit-type
"src/mol-canvas3d/camera.ts",316,5,missing-explicit-type
"src/mol-geo/geometry/base.ts",37,14,missing-explicit-type
"src/mol-geo/geometry/base.ts",41,14,missing-explicit-type
"src/mol-geo/geometry/base.ts",84,18,missing-explicit-type
"src/mol-io/reader/top/parser.ts",18,7,missing-explicit-type
"src/mol-io/reader/top/parser.ts",29,7,missing-explicit-type
"src/mol-io/reader/top/parser.ts",34,7,missing-explicit-type
"src/mol-plugin/behavior/dynamic/state.ts",15,7,missing-explicit-type
"src/mol-plugin/behavior/dynamic/state.ts",31,7,missing-explicit-type
"src/mol-plugin/behavior/dynamic/state.ts",36,14,missing-explicit-type
"src/mol-canvas3d/camera/util.ts",18,10,missing-explicit-return-type
"src/mol-canvas3d/camera/util.ts",51,21,missing-explicit-return-type
"src/mol-canvas3d/helper/pointer-helper.ts",60,7,missing-explicit-return-type
"src/mol-canvas3d/helper/pointer-helper.ts",24,14,missing-explicit-type
"src/mol-canvas3d/passes/draw.ts",87,9,missing-explicit-return-type
"src/mol-canvas3d/passes/draw.ts",123,5,missing-explicit-return-type
"src/mol-data/db/database.ts",20,21,missing-explicit-return-type
